Polylines2D,Position X,Position Y
5995,-764.668058258149,137.790047361663
5996,-764.668058258149,139.690047361664
5997,-768.618058258149,139.990047361664
5998,-766.01805825815,139.990047361664
5999,-765.71805825815,139.690047361664
6000,-765.71805825815,137.790047361663
6001,-766.01805825815,137.490047361663
6002,-768.618058258149,137.490047361663
6003,-768.918058258149,137.790047361663
6004,-768.918058258149,139.690047361664
6005,-768.618058258149,243.015047361664
6006,-766.01805825815,243.015047361664
6007,-765.64305825815,242.640047361664
6008,-765.64305825815,240.740047361663
6009,-766.01805825815,240.365047361663
6010,-768.618058258149,240.365047361663
6011,-768.993058258149,240.740047361663
6012,-768.993058258149,242.640047361664
6013,-764.368058258149,243.015047361664
6014,-761.76805825815,243.015047361664
6015,-761.393058258149,242.640047361664
6016,-761.393058258149,240.740047361663
6017,-761.76805825815,240.365047361663
6018,-764.368058258149,240.365047361663
6019,-764.743058258149,240.740047361663
6020,-764.743058258149,242.640047361664
6021,-760.118058258149,243.015047361664
6022,-757.51805825815,243.015047361664
6023,-757.14305825815,242.640047361664
6024,-757.14305825815,240.740047361663
6025,-757.51805825815,240.365047361663
6026,-760.118058258149,240.365047361663
6027,-760.493058258149,240.740047361663
6028,-760.493058258149,242.640047361664
6029,-755.868058258149,243.015047361664
6030,-753.26805825815,243.015047361664
6031,-752.893058258149,242.640047361664
6032,-752.893058258149,240.740047361663
6033,-753.26805825815,240.365047361663
6034,-755.868058258149,240.365047361663
6035,-756.243058258149,240.740047361663
6036,-756.243058258149,242.640047361664
6037,-751.618058258149,243.015047361664
6038,-749.01805825815,243.015047361664
6039,-748.64305825815,242.640047361664
6040,-748.64305825815,240.740047361663
6041,-749.01805825815,240.365047361663
6042,-751.618058258149,240.365047361663
6043,-751.993058258149,240.740047361663
6044,-751.993058258149,242.640047361664
6045,-747.368058258149,243.015047361664
6046,-744.76805825815,243.015047361664
6047,-744.393058258149,242.640047361664
6048,-744.393058258149,240.740047361663
6049,-744.76805825815,240.365047361663
6050,-747.368058258149,240.365047361663
6051,-747.743058258149,240.740047361663
6052,-747.743058258149,242.640047361664
6053,-743.118058258149,243.015047361664
6054,-740.51805825815,243.015047361664
6055,-740.14305825815,242.640047361664
6056,-740.14305825815,240.740047361663
6057,-740.51805825815,240.365047361663
6058,-743.118058258149,240.365047361663
6059,-743.493058258149,240.740047361663
6060,-743.493058258149,242.640047361664
6061,-738.868058258149,243.015047361664
6062,-736.26805825815,243.015047361664
6063,-735.893058258149,242.640047361664
6064,-735.893058258149,240.740047361663
6065,-736.26805825815,240.365047361663
6066,-738.868058258149,240.365047361663
6067,-739.243058258149,240.740047361663
6068,-739.243058258149,242.640047361664
6069,-734.618058258149,243.015047361664
6070,-732.01805825815,243.015047361664
6071,-731.64305825815,242.640047361664
6072,-731.64305825815,240.740047361663
6073,-732.01805825815,240.365047361663
6074,-734.618058258149,240.365047361663
6075,-734.993058258149,240.740047361663
6076,-734.993058258149,242.640047361664
6077,-730.368058258149,243.015047361664
6078,-727.76805825815,243.015047361664
6079,-727.393058258149,242.640047361664
6080,-727.393058258149,240.740047361663
6081,-727.76805825815,240.365047361663
6082,-730.368058258149,240.365047361663
6083,-730.743058258149,240.740047361663
6084,-730.743058258149,242.640047361664
6085,-726.118058258149,243.015047361664
6086,-723.51805825815,243.015047361664
6087,-723.14305825815,242.640047361664
6088,-723.14305825815,240.740047361663
6089,-723.51805825815,240.365047361663
6090,-726.118058258149,240.365047361663
6091,-726.493058258149,240.740047361663
6092,-726.493058258149,242.640047361664
6093,-721.868058258149,243.015047361664
6094,-719.26805825815,243.015047361664
6095,-718.893058258149,242.640047361664
6096,-718.893058258149,240.740047361663
6097,-719.26805825815,240.365047361663
6098,-721.868058258149,240.365047361663
6099,-722.243058258149,240.740047361663
6100,-722.243058258149,242.640047361664
6101,-717.618058258149,243.015047361664
6102,-715.01805825815,243.015047361664
6103,-714.64305825815,242.640047361664
6104,-714.64305825815,240.740047361663
6105,-715.01805825815,240.365047361663
6106,-717.618058258149,240.365047361663
6107,-717.993058258149,240.740047361663
6108,-717.993058258149,242.640047361664
6109,-713.368058258149,243.015047361664
6110,-710.76805825815,243.015047361664
6111,-710.39305825815,242.640047361664
6112,-710.39305825815,240.740047361663
6113,-710.76805825815,240.365047361663
6114,-713.368058258149,240.365047361663
6115,-713.743058258149,240.740047361663
6116,-713.743058258149,242.640047361664
6117,-709.118058258149,243.015047361664
6118,-706.51805825815,243.015047361664
6119,-706.14305825815,242.640047361664
6120,-706.14305825815,240.740047361663
6121,-706.51805825815,240.365047361663
6122,-709.118058258149,240.365047361663
6123,-709.493058258149,240.740047361663
6124,-709.493058258149,242.640047361664
6125,-704.868058258149,243.015047361664
6126,-702.26805825815,243.015047361664
6127,-701.89305825815,242.640047361664
6128,-701.89305825815,240.740047361663
6129,-702.26805825815,240.365047361663
6130,-704.868058258149,240.365047361663
6131,-705.243058258149,240.740047361663
6132,-705.243058258149,242.640047361664
6133,-700.618058258149,243.015047361664
6134,-698.01805825815,243.015047361664
6135,-697.64305825815,242.640047361664
6136,-697.64305825815,240.740047361663
6137,-698.01805825815,240.365047361663
6138,-700.618058258149,240.365047361663
6139,-700.993058258149,240.740047361663
6140,-700.993058258149,242.640047361664
6141,-696.368058258149,243.015047361664
6142,-693.76805825815,243.015047361664
6143,-693.39305825815,242.640047361664
6144,-693.39305825815,240.740047361663
6145,-693.76805825815,240.365047361663
6146,-696.368058258149,240.365047361663
6147,-696.743058258149,240.740047361663
6148,-696.743058258149,242.640047361664
6149,-692.118058258149,243.015047361664
6150,-689.51805825815,243.015047361664
6151,-689.14305825815,242.640047361664
6152,-689.14305825815,240.740047361663
6153,-689.51805825815,240.365047361663
6154,-692.118058258149,240.365047361663
6155,-692.493058258149,240.740047361663
6156,-692.493058258149,242.640047361664
6157,-687.868058258149,243.015047361664
6158,-685.26805825815,243.015047361664
6159,-684.89305825815,242.640047361664
6160,-684.89305825815,240.740047361663
6161,-685.26805825815,240.365047361663
6162,-687.868058258149,240.365047361663
6163,-688.243058258149,240.740047361663
6164,-688.243058258149,242.640047361664
6165,-683.618058258149,243.015047361664
6166,-681.01805825815,243.015047361664
6167,-680.64305825815,242.640047361664
6168,-680.64305825815,240.740047361663
6169,-681.01805825815,240.365047361663
6170,-683.618058258149,240.365047361663
6171,-683.993058258149,240.740047361663
6172,-683.993058258149,242.640047361664
6173,-679.368058258149,243.015047361664
6174,-676.76805825815,243.015047361664
6175,-676.39305825815,242.640047361664
6176,-676.39305825815,240.740047361663
6177,-676.76805825815,240.365047361663
6178,-679.368058258149,240.365047361663
6179,-679.743058258149,240.740047361663
6180,-679.743058258149,242.640047361664
6181,-675.118058258149,243.015047361664
6182,-672.51805825815,243.015047361664
6183,-672.14305825815,242.640047361664
6184,-672.14305825815,240.740047361663
6185,-672.51805825815,240.365047361663
6186,-675.118058258149,240.365047361663
6187,-675.493058258149,240.740047361663
6188,-675.493058258149,242.640047361664
6189,-670.868058258149,243.015047361664
6190,-668.26805825815,243.015047361664
6191,-667.89305825815,242.640047361664
6192,-667.89305825815,240.740047361663
6193,-668.26805825815,240.365047361663
6194,-670.868058258149,240.365047361663
6195,-671.243058258149,240.740047361663
6196,-671.243058258149,242.640047361664
6197,-666.618058258149,243.015047361664
6198,-664.01805825815,243.015047361664
6199,-663.64305825815,242.640047361664
6200,-663.64305825815,240.740047361663
6201,-664.01805825815,240.365047361663
6202,-666.618058258149,240.365047361663
6203,-666.993058258149,240.740047361663
6204,-666.993058258149,242.640047361664
6205,-666.618058258149,239.465047361664
6206,-664.01805825815,239.465047361664
6207,-663.64305825815,239.090047361664
6208,-663.64305825815,237.190047361663
6209,-664.01805825815,236.815047361663
6210,-666.618058258149,236.815047361663
6211,-666.993058258149,237.190047361663
6212,-666.993058258149,239.090047361664
6213,-670.868058258149,239.465047361664
6214,-668.26805825815,239.465047361664
6215,-667.89305825815,239.090047361664
6216,-667.89305825815,237.190047361663
6217,-668.26805825815,236.815047361663
6218,-670.868058258149,236.815047361663
6219,-671.243058258149,237.190047361663
6220,-671.243058258149,239.090047361664
6221,-675.118058258149,239.465047361664
6222,-672.51805825815,239.465047361664
6223,-672.14305825815,239.090047361664
6224,-672.14305825815,237.190047361663
6225,-672.51805825815,236.815047361663
6226,-675.118058258149,236.815047361663
6227,-675.493058258149,237.190047361663
6228,-675.493058258149,239.090047361664
6229,-679.368058258149,239.465047361664
6230,-676.76805825815,239.465047361664
6231,-676.39305825815,239.090047361664
6232,-676.39305825815,237.190047361663
6233,-676.76805825815,236.815047361663
6234,-679.368058258149,236.815047361663
6235,-679.743058258149,237.190047361663
6236,-679.743058258149,239.090047361664
6237,-683.618058258149,239.465047361664
6238,-681.01805825815,239.465047361664
6239,-680.64305825815,239.090047361664
6240,-680.64305825815,237.190047361663
6241,-681.01805825815,236.815047361663
6242,-683.618058258149,236.815047361663
6243,-683.993058258149,237.190047361663
6244,-683.993058258149,239.090047361664
6245,-687.868058258149,239.465047361664
6246,-685.26805825815,239.465047361664
6247,-684.89305825815,239.090047361664
6248,-684.89305825815,237.190047361663
6249,-685.26805825815,236.815047361663
6250,-687.868058258149,236.815047361663
6251,-688.243058258149,237.190047361663
6252,-688.243058258149,239.090047361664
6253,-692.118058258149,239.465047361664
6254,-689.51805825815,239.465047361664
6255,-689.14305825815,239.090047361664
6256,-689.14305825815,237.190047361663
6257,-689.51805825815,236.815047361663
6258,-692.118058258149,236.815047361663
6259,-692.493058258149,237.190047361663
6260,-692.493058258149,239.090047361664
6261,-696.368058258149,239.465047361664
6262,-693.76805825815,239.465047361664
6263,-693.39305825815,239.090047361664
6264,-693.39305825815,237.190047361663
6265,-693.76805825815,236.815047361663
6266,-696.368058258149,236.815047361663
6267,-696.743058258149,237.190047361663
6268,-696.743058258149,239.090047361664
6269,-700.618058258149,239.465047361664
6270,-698.01805825815,239.465047361664
6271,-697.64305825815,239.090047361664
6272,-697.64305825815,237.190047361663
6273,-698.01805825815,236.815047361663
6274,-700.618058258149,236.815047361663
6275,-700.993058258149,237.190047361663
6276,-700.993058258149,239.090047361664
6277,-704.868058258149,239.465047361664
6278,-702.26805825815,239.465047361664
6279,-701.89305825815,239.090047361664
6280,-701.89305825815,237.190047361663
6281,-702.26805825815,236.815047361663
6282,-704.868058258149,236.815047361663
6283,-705.243058258149,237.190047361663
6284,-705.243058258149,239.090047361664
6285,-709.118058258149,239.465047361664
6286,-706.51805825815,239.465047361664
6287,-706.14305825815,239.090047361664
6288,-706.14305825815,237.190047361663
6289,-706.51805825815,236.815047361663
6290,-709.118058258149,236.815047361663
6291,-709.493058258149,237.190047361663
6292,-709.493058258149,239.090047361664
6293,-713.368058258149,239.465047361664
6294,-710.76805825815,239.465047361664
6295,-710.39305825815,239.090047361664
6296,-710.39305825815,237.190047361663
6297,-710.76805825815,236.815047361663
6298,-713.368058258149,236.815047361663
6299,-713.743058258149,237.190047361663
6300,-713.743058258149,239.090047361664
6301,-717.618058258149,239.465047361664
6302,-715.01805825815,239.465047361664
6303,-714.64305825815,239.090047361664
6304,-714.64305825815,237.190047361663
6305,-715.01805825815,236.815047361663
6306,-717.618058258149,236.815047361663
6307,-717.993058258149,237.190047361663
6308,-717.993058258149,239.090047361664
6309,-721.868058258149,239.465047361664
6310,-719.26805825815,239.465047361664
6311,-718.893058258149,239.090047361664
6312,-718.893058258149,237.190047361663
6313,-719.26805825815,236.815047361663
6314,-721.868058258149,236.815047361663
6315,-722.243058258149,237.190047361663
6316,-722.243058258149,239.090047361664
6317,-726.118058258149,239.465047361664
6318,-723.51805825815,239.465047361664
6319,-723.14305825815,239.090047361664
6320,-723.14305825815,237.190047361663
6321,-723.51805825815,236.815047361663
6322,-726.118058258149,236.815047361663
6323,-726.493058258149,237.190047361663
6324,-726.493058258149,239.090047361664
6325,-730.368058258149,239.465047361664
6326,-727.76805825815,239.465047361664
6327,-727.393058258149,239.090047361664
6328,-727.393058258149,237.190047361663
6329,-727.76805825815,236.815047361663
6330,-730.368058258149,236.815047361663
6331,-730.743058258149,237.190047361663
6332,-730.743058258149,239.090047361664
6333,-734.618058258149,239.465047361664
6334,-732.01805825815,239.465047361664
6335,-731.64305825815,239.090047361664
6336,-731.64305825815,237.190047361663
6337,-732.01805825815,236.815047361663
6338,-734.618058258149,236.815047361663
6339,-734.993058258149,237.190047361663
6340,-734.993058258149,239.090047361664
6341,-738.868058258149,239.465047361664
6342,-736.26805825815,239.465047361664
6343,-735.893058258149,239.090047361664
6344,-735.893058258149,237.190047361663
6345,-736.26805825815,236.815047361663
6346,-738.868058258149,236.815047361663
6347,-739.243058258149,237.190047361663
6348,-739.243058258149,239.090047361664
6349,-743.118058258149,239.465047361664
6350,-740.51805825815,239.465047361664
6351,-740.14305825815,239.090047361664
6352,-740.14305825815,237.190047361663
6353,-740.51805825815,236.815047361663
6354,-743.118058258149,236.815047361663
6355,-743.493058258149,237.190047361663
6356,-743.493058258149,239.090047361664
6357,-747.368058258149,239.465047361664
6358,-744.76805825815,239.465047361664
6359,-744.393058258149,239.090047361664
6360,-744.393058258149,237.190047361663
6361,-744.76805825815,236.815047361663
6362,-747.368058258149,236.815047361663
6363,-747.743058258149,237.190047361663
6364,-747.743058258149,239.090047361664
6365,-751.618058258149,239.465047361664
6366,-749.01805825815,239.465047361664
6367,-748.64305825815,239.090047361664
6368,-748.64305825815,237.190047361663
6369,-749.01805825815,236.815047361663
6370,-751.618058258149,236.815047361663
6371,-751.993058258149,237.190047361663
6372,-751.993058258149,239.090047361664
6373,-755.868058258149,239.465047361664
6374,-753.26805825815,239.465047361664
6375,-752.893058258149,239.090047361664
6376,-752.893058258149,237.190047361663
6377,-753.26805825815,236.815047361663
6378,-755.868058258149,236.815047361663
6379,-756.243058258149,237.190047361663
6380,-756.243058258149,239.090047361664
6381,-760.118058258149,239.465047361664
6382,-757.51805825815,239.465047361664
6383,-757.14305825815,239.090047361664
6384,-757.14305825815,237.190047361663
6385,-757.51805825815,236.815047361663
6386,-760.118058258149,236.815047361663
6387,-760.493058258149,237.190047361663
6388,-760.493058258149,239.090047361664
6389,-764.368058258149,239.465047361664
6390,-761.76805825815,239.465047361664
6391,-761.393058258149,239.090047361664
6392,-761.393058258149,237.190047361663
6393,-761.76805825815,236.815047361663
6394,-764.368058258149,236.815047361663
6395,-764.743058258149,237.190047361663
6396,-764.743058258149,239.090047361664
6397,-768.618058258149,239.465047361664
6398,-766.01805825815,239.465047361664
6399,-765.64305825815,239.090047361664
6400,-765.64305825815,237.190047361663
6401,-766.01805825815,236.815047361663
6402,-768.618058258149,236.815047361663
6403,-768.993058258149,237.190047361663
6404,-768.993058258149,239.090047361664
6405,-768.618058258149,235.915047361664
6406,-766.01805825815,235.915047361664
6407,-765.64305825815,235.540047361664
6408,-765.64305825815,233.640047361663
6409,-766.01805825815,233.265047361663
6410,-768.618058258149,233.265047361663
6411,-768.993058258149,233.640047361663
6412,-768.993058258149,235.540047361664
6413,-764.368058258149,235.915047361664
6414,-761.76805825815,235.915047361664
6415,-761.393058258149,235.540047361664
6416,-761.393058258149,233.640047361663
6417,-761.76805825815,233.265047361663
6418,-764.368058258149,233.265047361663
6419,-764.743058258149,233.640047361663
6420,-764.743058258149,235.540047361664
6421,-760.118058258149,235.915047361664
6422,-757.51805825815,235.915047361664
6423,-757.14305825815,235.540047361664
6424,-757.14305825815,233.640047361663
6425,-757.51805825815,233.265047361663
6426,-760.118058258149,233.265047361663
6427,-760.493058258149,233.640047361663
6428,-760.493058258149,235.540047361664
6429,-755.868058258149,235.915047361664
6430,-753.26805825815,235.915047361664
6431,-752.893058258149,235.540047361664
6432,-752.893058258149,233.640047361663
6433,-753.26805825815,233.265047361663
6434,-755.868058258149,233.265047361663
6435,-756.243058258149,233.640047361663
6436,-756.243058258149,235.540047361664
6437,-751.618058258149,235.915047361664
6438,-749.01805825815,235.915047361664
6439,-748.64305825815,235.540047361664
6440,-748.64305825815,233.640047361663
6441,-749.01805825815,233.265047361663
6442,-751.618058258149,233.265047361663
6443,-751.993058258149,233.640047361663
6444,-751.993058258149,235.540047361664
6445,-747.368058258149,235.915047361664
6446,-744.76805825815,235.915047361664
6447,-744.393058258149,235.540047361664
6448,-744.393058258149,233.640047361663
6449,-744.76805825815,233.265047361663
6450,-747.368058258149,233.265047361663
6451,-747.743058258149,233.640047361663
6452,-747.743058258149,235.540047361664
6453,-743.118058258149,235.915047361664
6454,-740.51805825815,235.915047361664
6455,-740.14305825815,235.540047361664
6456,-740.14305825815,233.640047361663
6457,-740.51805825815,233.265047361663
6458,-743.118058258149,233.265047361663
6459,-743.493058258149,233.640047361663
6460,-743.493058258149,235.540047361664
6461,-738.868058258149,235.915047361664
6462,-736.26805825815,235.915047361664
6463,-735.893058258149,235.540047361664
6464,-735.893058258149,233.640047361663
6465,-736.26805825815,233.265047361663
6466,-738.868058258149,233.265047361663
6467,-739.243058258149,233.640047361663
6468,-739.243058258149,235.540047361664
6469,-734.618058258149,235.915047361664
6470,-732.01805825815,235.915047361664
6471,-731.64305825815,235.540047361664
6472,-731.64305825815,233.640047361663
6473,-732.01805825815,233.265047361663
6474,-734.618058258149,233.265047361663
6475,-734.993058258149,233.640047361663
6476,-734.993058258149,235.540047361664
6477,-730.368058258149,235.915047361664
6478,-727.76805825815,235.915047361664
6479,-727.393058258149,235.540047361664
6480,-727.393058258149,233.640047361663
6481,-727.76805825815,233.265047361663
6482,-730.368058258149,233.265047361663
6483,-730.743058258149,233.640047361663
6484,-730.743058258149,235.540047361664
6485,-726.118058258149,235.915047361664
6486,-723.51805825815,235.915047361664
6487,-723.14305825815,235.540047361664
6488,-723.14305825815,233.640047361663
6489,-723.51805825815,233.265047361663
6490,-726.118058258149,233.265047361663
6491,-726.493058258149,233.640047361663
6492,-726.493058258149,235.540047361664
6493,-721.868058258149,235.915047361664
6494,-719.26805825815,235.915047361664
6495,-718.893058258149,235.540047361664
6496,-718.893058258149,233.640047361663
6497,-719.26805825815,233.265047361663
6498,-721.868058258149,233.265047361663
6499,-722.243058258149,233.640047361663
6500,-722.243058258149,235.540047361664
6501,-717.618058258149,235.915047361664
6502,-715.01805825815,235.915047361664
6503,-714.64305825815,235.540047361664
6504,-714.64305825815,233.640047361663
6505,-715.01805825815,233.265047361663
6506,-717.618058258149,233.265047361663
6507,-717.993058258149,233.640047361663
6508,-717.993058258149,235.540047361664
6509,-713.368058258149,235.915047361664
6510,-710.76805825815,235.915047361664
6511,-710.39305825815,235.540047361664
6512,-710.39305825815,233.640047361663
6513,-710.76805825815,233.265047361663
6514,-713.368058258149,233.265047361663
6515,-713.743058258149,233.640047361663
6516,-713.743058258149,235.540047361664
6517,-709.118058258149,235.915047361664
6518,-706.51805825815,235.915047361664
6519,-706.14305825815,235.540047361664
6520,-706.14305825815,233.640047361663
6521,-706.51805825815,233.265047361663
6522,-709.118058258149,233.265047361663
6523,-709.493058258149,233.640047361663
6524,-709.493058258149,235.540047361664
6525,-704.868058258149,235.915047361664
6526,-702.26805825815,235.915047361664
6527,-701.89305825815,235.540047361664
6528,-701.89305825815,233.640047361663
6529,-702.26805825815,233.265047361663
6530,-704.868058258149,233.265047361663
6531,-705.243058258149,233.640047361663
6532,-705.243058258149,235.540047361664
6533,-700.618058258149,235.915047361664
6534,-698.01805825815,235.915047361664
6535,-697.64305825815,235.540047361664
6536,-697.64305825815,233.640047361663
6537,-698.01805825815,233.265047361663
6538,-700.618058258149,233.265047361663
6539,-700.993058258149,233.640047361663
6540,-700.993058258149,235.540047361664
6541,-696.368058258149,235.915047361664
6542,-693.76805825815,235.915047361664
6543,-693.39305825815,235.540047361664
6544,-693.39305825815,233.640047361663
6545,-693.76805825815,233.265047361663
6546,-696.368058258149,233.265047361663
6547,-696.743058258149,233.640047361663
6548,-696.743058258149,235.540047361664
6549,-692.118058258149,235.915047361664
6550,-689.51805825815,235.915047361664
6551,-689.14305825815,235.540047361664
6552,-689.14305825815,233.640047361663
6553,-689.51805825815,233.265047361663
6554,-692.118058258149,233.265047361663
6555,-692.493058258149,233.640047361663
6556,-692.493058258149,235.540047361664
6557,-687.868058258149,235.915047361664
6558,-685.26805825815,235.915047361664
6559,-684.89305825815,235.540047361664
6560,-684.89305825815,233.640047361663
6561,-685.26805825815,233.265047361663
6562,-687.868058258149,233.265047361663
6563,-688.243058258149,233.640047361663
6564,-688.243058258149,235.540047361664
6565,-683.618058258149,235.915047361664
6566,-681.01805825815,235.915047361664
6567,-680.64305825815,235.540047361664
6568,-680.64305825815,233.640047361663
6569,-681.01805825815,233.265047361663
6570,-683.618058258149,233.265047361663
6571,-683.993058258149,233.640047361663
6572,-683.993058258149,235.540047361664
6573,-679.368058258149,235.915047361664
6574,-676.76805825815,235.915047361664
6575,-676.39305825815,235.540047361664
6576,-676.39305825815,233.640047361663
6577,-676.76805825815,233.265047361663
6578,-679.368058258149,233.265047361663
6579,-679.743058258149,233.640047361663
6580,-679.743058258149,235.540047361664
6581,-675.118058258149,235.915047361664
6582,-672.51805825815,235.915047361664
6583,-672.14305825815,235.540047361664
6584,-672.14305825815,233.640047361663
6585,-672.51805825815,233.265047361663
6586,-675.118058258149,233.265047361663
6587,-675.493058258149,233.640047361663
6588,-675.493058258149,235.540047361664
6589,-670.868058258149,235.915047361664
6590,-668.26805825815,235.915047361664
6591,-667.89305825815,235.540047361664
6592,-667.89305825815,233.640047361663
6593,-668.26805825815,233.265047361663
6594,-670.868058258149,233.265047361663
6595,-671.243058258149,233.640047361663
6596,-671.243058258149,235.540047361664
6597,-666.618058258149,235.915047361664
6598,-664.01805825815,235.915047361664
6599,-663.64305825815,235.540047361664
6600,-663.64305825815,233.640047361663
6601,-664.01805825815,233.265047361663
6602,-666.618058258149,233.265047361663
6603,-666.993058258149,233.640047361663
6604,-666.993058258149,235.540047361664
6605,-666.618058258149,232.365047361664
6606,-664.01805825815,232.365047361664
6607,-663.64305825815,231.990047361664
6608,-663.64305825815,230.090047361663
6609,-664.01805825815,229.715047361663
6610,-666.618058258149,229.715047361663
6611,-666.993058258149,230.090047361663
6612,-666.993058258149,231.990047361664
6613,-670.868058258149,232.365047361664
6614,-668.26805825815,232.365047361664
6615,-667.89305825815,231.990047361664
6616,-667.89305825815,230.090047361663
6617,-668.26805825815,229.715047361663
6618,-670.868058258149,229.715047361663
6619,-671.243058258149,230.090047361663
6620,-671.243058258149,231.990047361664
6621,-675.118058258149,232.365047361664
6622,-672.51805825815,232.365047361664
6623,-672.14305825815,231.990047361664
6624,-672.14305825815,230.090047361663
6625,-672.51805825815,229.715047361663
6626,-675.118058258149,229.715047361663
6627,-675.493058258149,230.090047361663
6628,-675.493058258149,231.990047361664
6629,-679.368058258149,232.365047361664
6630,-676.76805825815,232.365047361664
6631,-676.39305825815,231.990047361664
6632,-676.39305825815,230.090047361663
6633,-676.76805825815,229.715047361663
6634,-679.368058258149,229.715047361663
6635,-679.743058258149,230.090047361663
6636,-679.743058258149,231.990047361664
6637,-683.618058258149,232.365047361664
6638,-681.01805825815,232.365047361664
6639,-680.64305825815,231.990047361664
6640,-680.64305825815,230.090047361663
6641,-681.01805825815,229.715047361663
6642,-683.618058258149,229.715047361663
6643,-683.993058258149,230.090047361663
6644,-683.993058258149,231.990047361664
6645,-687.868058258149,232.365047361664
6646,-685.26805825815,232.365047361664
6647,-684.89305825815,231.990047361664
6648,-684.89305825815,230.090047361663
6649,-685.26805825815,229.715047361663
6650,-687.868058258149,229.715047361663
6651,-688.243058258149,230.090047361663
6652,-688.243058258149,231.990047361664
6653,-692.118058258149,232.365047361664
6654,-689.51805825815,232.365047361664
6655,-689.14305825815,231.990047361664
6656,-689.14305825815,230.090047361663
6657,-689.51805825815,229.715047361663
6658,-692.118058258149,229.715047361663
6659,-692.493058258149,230.090047361663
6660,-692.493058258149,231.990047361664
6661,-696.368058258149,232.365047361664
6662,-693.76805825815,232.365047361664
6663,-693.39305825815,231.990047361664
6664,-693.39305825815,230.090047361663
6665,-693.76805825815,229.715047361663
6666,-696.368058258149,229.715047361663
6667,-696.743058258149,230.090047361663
6668,-696.743058258149,231.990047361664
6669,-700.618058258149,232.365047361664
6670,-698.01805825815,232.365047361664
6671,-697.64305825815,231.990047361664
6672,-697.64305825815,230.090047361663
6673,-698.01805825815,229.715047361663
6674,-700.618058258149,229.715047361663
6675,-700.993058258149,230.090047361663
6676,-700.993058258149,231.990047361664
6677,-704.868058258149,232.365047361664
6678,-702.26805825815,232.365047361664
6679,-701.89305825815,231.990047361664
6680,-701.89305825815,230.090047361663
6681,-702.26805825815,229.715047361663
6682,-704.868058258149,229.715047361663
6683,-705.243058258149,230.090047361663
6684,-705.243058258149,231.990047361664
6685,-709.118058258149,232.365047361664
6686,-706.51805825815,232.365047361664
6687,-706.14305825815,231.990047361664
6688,-706.14305825815,230.090047361663
6689,-706.51805825815,229.715047361663
6690,-709.118058258149,229.715047361663
6691,-709.493058258149,230.090047361663
6692,-709.493058258149,231.990047361664
6693,-713.368058258149,232.365047361664
6694,-710.76805825815,232.365047361664
6695,-710.39305825815,231.990047361664
6696,-710.39305825815,230.090047361663
6697,-710.76805825815,229.715047361663
6698,-713.368058258149,229.715047361663
6699,-713.743058258149,230.090047361663
6700,-713.743058258149,231.990047361664
6701,-717.618058258149,232.365047361664
6702,-715.01805825815,232.365047361664
6703,-714.64305825815,231.990047361664
6704,-714.64305825815,230.090047361663
6705,-715.01805825815,229.715047361663
6706,-717.618058258149,229.715047361663
6707,-717.993058258149,230.090047361663
6708,-717.993058258149,231.990047361664
6709,-721.868058258149,232.365047361664
6710,-719.26805825815,232.365047361664
6711,-718.893058258149,231.990047361664
6712,-718.893058258149,230.090047361663
6713,-719.26805825815,229.715047361663
6714,-721.868058258149,229.715047361663
6715,-722.243058258149,230.090047361663
6716,-722.243058258149,231.990047361664
6717,-726.118058258149,232.365047361664
6718,-723.51805825815,232.365047361664
6719,-723.14305825815,231.990047361664
6720,-723.14305825815,230.090047361663
6721,-723.51805825815,229.715047361663
6722,-726.118058258149,229.715047361663
6723,-726.493058258149,230.090047361663
6724,-726.493058258149,231.990047361664
6725,-730.368058258149,232.365047361664
6726,-727.76805825815,232.365047361664
6727,-727.393058258149,231.990047361664
6728,-727.393058258149,230.090047361663
6729,-727.76805825815,229.715047361663
6730,-730.368058258149,229.715047361663
6731,-730.743058258149,230.090047361663
6732,-730.743058258149,231.990047361664
6733,-734.618058258149,232.365047361664
6734,-732.01805825815,232.365047361664
6735,-731.64305825815,231.990047361664
6736,-731.64305825815,230.090047361663
6737,-732.01805825815,229.715047361663
6738,-734.618058258149,229.715047361663
6739,-734.993058258149,230.090047361663
6740,-734.993058258149,231.990047361664
6741,-738.868058258149,232.365047361664
6742,-736.26805825815,232.365047361664
6743,-735.893058258149,231.990047361664
6744,-735.893058258149,230.090047361663
6745,-736.26805825815,229.715047361663
6746,-738.868058258149,229.715047361663
6747,-739.243058258149,230.090047361663
6748,-739.243058258149,231.990047361664
6749,-743.118058258149,232.365047361664
6750,-740.51805825815,232.365047361664
6751,-740.14305825815,231.990047361664
6752,-740.14305825815,230.090047361663
6753,-740.51805825815,229.715047361663
6754,-743.118058258149,229.715047361663
6755,-743.493058258149,230.090047361663
6756,-743.493058258149,231.990047361664
6757,-747.368058258149,232.365047361664
6758,-744.76805825815,232.365047361664
6759,-744.393058258149,231.990047361664
6760,-744.393058258149,230.090047361663
6761,-744.76805825815,229.715047361663
6762,-747.368058258149,229.715047361663
6763,-747.743058258149,230.090047361663
6764,-747.743058258149,231.990047361664
6765,-751.618058258149,232.365047361664
6766,-749.01805825815,232.365047361664
6767,-748.64305825815,231.990047361664
6768,-748.64305825815,230.090047361663
6769,-749.01805825815,229.715047361663
6770,-751.618058258149,229.715047361663
